time,altitude,grade_smooth,velocity_smooth,heartrate,distance
679,125.4,24.4,0.918,147,1790.2
680,125.6,26.0,0.968,147,1791.3
681,125.8,22.5,0.82,147,1791.8
682,126.0,23.2,0.874,147,1792.7
683,126.2,25.2,0.802,147,1793.5
684,126.6,23.7,0.812,146,1794.3
685,126.8,25.6,0.752,145,1795.0
686,127.0,24.7,0.716,145,1795.3
687,127.2,27.9,0.756,144,1796.4
688,127.4,26.9,0.898,143,1798.0
689,127.8,25.1,1.016,143,1799.4
690,128.0,24.6,1.086,142,1800.5
691,128.2,25.0,1.218,142,1801.4
692,128.4,29.6,1.166,141,1802.3
693,129.0,28.0,1.082,141,1803.4
694,129.2,26.4,1.056,140,1804.7
695,129.4,25.9,1.032,140,1805.6
696,129.8,27.1,1.086,140,1806.8
697,130.2,25.8,1.038,139,1807.4
698,130.4,24.9,1.058,139,1808.7
699,130.6,26.6,1.062,139,1810.0
700,130.8,26.4,1.126,139,1811.3
701,131.2,22.8,1.13,139,1812.5
702,131.6,23.6,1.204,139,1813.5
703,131.8,23.0,1.288,139,1815.1
704,132.2,26.7,1.236,139,1816.2
705,132.6,26.7,1.236,139,1817.4
706,132.8,28.5,1.268,139,1818.8
707,133.0,28.9,1.388,139,1820.4
708,133.4,32.7,1.21,140,1821.2
709,133.6,30.5,1.12,140,1821.8
710,134.0,30.5,1.11,141,1823.0
711,134.4,32.1,0.89,141,1823.3
712,134.6,30.6,0.69,141,1823.9
713,135.0,34.0,0.738,141,1824.9
714,135.2,30.8,0.756,141,1825.5
715,135.4,29.8,0.73,141,1826.6
716,135.8,26.8,0.93,141,1827.9
717,136.0,27.3,0.992,141,1828.8
718,136.2,26.1,1.02,141,1830.0
719,136.6,30.0,1.094,141,1831.0
720,136.8,31.8,1.114,141,1832.2
721,137.2,33.6,1.16,141,1833.7
722,137.6,35.2,1.206,141,1834.8
723,137.8,37.4,1.124,141,1835.6
724,138.2,39.0,0.992,141,1836.0
725,138.6,35.7,0.9,141,1836.7
726,138.8,32.7,0.706,141,1837.3
727,139.2,35.4,0.642,141,1838.1
728,139.6,35.5,0.694,141,1839.1
729,139.8,31.2,0.726,141,1839.6
730,140.2,29.6,0.702,140,1840.2
731,140.4,29.2,0.872,140,1841.6
732,140.6,26.1,1.152,140,1843.8
733,141.2,26.7,1.192,140,1845.0
734,141.4,25.3,1.224,141,1845.7
735,141.6,25.4,1.328,141,1846.9
736,142.0,27.5,1.322,141,1848.2
737,142.2,30.0,1.038,141,1849.0
738,142.4,29.0,0.902,141,1849.5
739,142.6,27.1,0.992,141,1850.7
740,142.8,28.2,0.842,142,1851.1
741,143.2,28.5,0.714,142,1851.8
742,143.4,28.6,0.78,142,1852.9
743,143.6,31.8,0.858,143,1853.8
744,143.8,31.5,0.838,143,1854.9
745,144.2,32.8,1.004,143,1856.1
746,144.4,28.2,0.996,143,1856.8
747,144.6,30.3,0.898,143,1857.4
748,145.0,32.9,0.982,143,1858.7
749,145.4,31.5,0.772,143,1858.7
750,145.8,28.7,0.848,143,1860.3
751,146.2,28.7,0.97,143,1861.6
752,146.2,29.6,1.008,142,1862.4
753,146.6,25.7,0.948,142,1863.5
754,147.0,28.1,1.084,142,1864.1
755,147.2,30.4,1.066,142,1865.7
756,147.6,29.5,1.26,142,1867.9
757,148.0,32.5,1.282,142,1868.8
758,148.2,34.0,1.302,142,1870.0
759,148.8,32.7,1.374,142,1871.0
760,149.2,37.4,1.168,142,1871.5
761,149.4,38.1,0.912,142,1872.5
762,149.8,44.0,0.892,143,1873.3
763,150.0,41.7,0.698,143,1873.5
764,150.4,41.5,0.704,144,1874.5
765,150.6,43.2,0.688,144,1874.9
766,150.8,42.3,0.558,145,1875.3
767,151.2,42.1,0.57,145,1876.2
768,151.4,40.4,0.658,145,1876.8
769,151.6,39.6,0.502,145,1877.0
770,151.8,38.8,0.528,145,1877.6
771,152.2,38.7,0.736,145,1879.0
772,152.6,37.3,0.692,145,1879.6
773,152.8,34.4,0.772,145,1880.6
774,153.2,35.1,0.876,145,1881.4
775,153.6,34.2,0.872,145,1881.9
776,153.8,32.4,0.886,146,1883.4
777,154.2,31.3,0.932,146,1884.3
778,154.4,31.0,0.85,146,1884.9
779,154.6,32.0,0.846,147,1885.7
780,154.8,28.2,0.938,147,1886.6
781,155.4,28.1,0.952,147,1888.2
782,155.4,28.6,0.912,147,1888.8
783,155.6,28.5,0.992,147,1889.8
784,155.8,28.7,0.926,147,1890.3
785,156.2,31.2,0.924,147,1891.3
786,156.4,29.8,0.92,147,1892.8
787,156.6,31.7,0.904,147,1893.4
788,157.0,33.8,0.95,147,1894.6
789,157.4,30.4,1.02,147,1895.4
790,157.6,29.9,0.972,147,1896.1
791,158.0,34.2,0.824,146,1896.9
792,158.2,37.6,0.84,146,1897.6
793,158.4,35.2,0.684,146,1898.0
794,158.8,34.4,0.704,146,1898.9
795,159.0,33.1,0.694,146,1899.6
796,159.0,33.5,0.822,146,1901.0
797,159.4,31.2,0.706,145,1901.1
798,159.8,34.0,0.758,145,1901.8
799,160.2,31.8,0.792,145,1902.9
800,160.4,30.0,0.918,145,1904.2
801,160.6,37.7,0.808,145,1905.0
802,161.0,36.6,1.034,145,1906.3
803,161.2,33.0,1.074,145,1907.2
804,161.6,31.1,0.942,145,1907.6
805,161.8,29.2,0.9,144,1908.7
806,162.0,31.7,0.91,144,1909.6
807,162.4,33.8,0.752,144,1910.0
808,162.6,35.3,0.574,144,1910.0
809,162.8,39.8,0.762,143,1911.4
810,163.2,39.7,0.812,143,1912.7
811,163.4,38.9,0.846,143,1913.8
812,163.6,44.2,0.85,143,1914.3
813,164.0,43.2,1.012,143,1915.1
814,164.4,47.1,0.972,143,1916.2
815,164.6,47.8,0.746,143,1916.5
816,165.0,45.8,0.576,143,1916.7
817,165.2,44.7,0.59,144,1917.2
818,165.6,45.2,0.556,144,1917.9
819,165.8,46.6,0.442,144,1918.4
820,166.2,47.7,0.432,144,1918.6
821,166.4,46.4,0.528,144,1919.3
822,166.8,46.4,0.512,144,1919.8
823,167.0,49.9,0.398,144,1919.8
824,167.4,46.2,0.408,144,1920.5
825,167.6,43.4,0.7,144,1922.1
826,168.0,43.1,0.804,143,1923.3
827,168.2,39.9,0.868,143,1924.1
828,168.4,41.6,0.898,143,1924.3
829,168.8,39.5,0.986,143,1925.4
830,169.2,37.3,0.754,143,1925.9
831,169.6,37.4,0.568,143,1926.2
832,169.8,44.4,0.59,143,1927.1
833,170.0,43.3,0.79,143,1928.3
834,170.2,42.3,0.646,143,1928.7
835,170.6,43.6,0.68,143,1929.3
836,170.8,41.5,0.742,143,1929.9
837,171.0,44.6,0.616,143,1930.2
838,171.2,41.8,0.47,143,1930.6
839,171.4,39.3,0.464,143,1931.0
840,171.8,36.9,0.458,143,1931.6
841,172.0,37.5,0.474,143,1932.3
842,172.2,35.9,0.628,143,1933.3
843,172.6,37.1,0.716,144,1934.2
844,172.8,33.9,0.796,144,1934.9
845,173.2,32.8,0.674,144,1934.9
846,173.4,30.5,0.692,144,1935.7
847,173.8,31.4,0.72,144,1936.9
848,174.0,34.1,0.848,144,1938.5
849,174.2,32.9,0.876,144,1939.3
850,174.6,34.6,1.036,143,1940.1
851,174.8,30.8,1.124,143,1941.3
852,175.0,33.2,1.036,143,1942.1
853,175.2,31.7,0.802,142,1942.5
854,175.6,34.2,0.628,142,1942.5
855,175.8,31.3,0.744,142,1943.8
856,176.0,29.9,0.644,142,1944.6
857,176.4,30.9,0.654,142,1945.3
858,176.8,28.0,0.698,142,1946.0
859,177.0,24.7,0.84,142,1946.7
860,177.2,25.8,0.75,142,1947.6
861,177.6,21.7,0.884,142,1949.0
862,177.8,17.4,1.098,141,1950.8
863,178.2,17.0,1.282,141,1952.4
864,178.6,13.9,1.592,142,1954.6
865,178.8,14.2,1.764,142,1956.4
866,179.0,13.9,1.84,142,1958.2
867,179.2,13.4,1.932,142,1960.5
868,179.4,15.6,1.938,142,1962.1
869,179.8,17.4,1.846,142,1963.9
870,180.0,19.7,1.726,142,1965.1
871,180.4,21.2,1.638,142,1966.4
872,180.6,20.0,1.488,143,1967.9
873,181.0,18.3,1.522,143,1969.7
874,181.4,16.2,1.562,144,1971.7
875,181.6,18.2,1.478,145,1972.4
876,181.8,16.9,1.492,145,1973.8
877,182.0,17.1,1.584,145,1975.8
878,182.2,16.2,1.562,144,1977.5
879,182.6,18.3,1.452,144,1978.9
880,182.8,18.7,1.572,144,1980.3
881,183.2,18.2,1.676,144,1982.2
882,183.4,16.9,1.538,144,1983.5
883,183.8,17.2,1.452,144,1984.7
884,184.0,15.2,1.528,144,1986.6
885,184.2,15.2,1.632,143,1988.5
886,184.6,12.7,1.71,143,1990.8
887,184.8,13.3,1.726,143,1992.2
888,185.0,13.6,1.86,143,1994.0
889,185.2,12.2,1.84,143,1995.8
890,185.4,12.3,1.726,144,1997.1
891,185.4,12.3,1.426,144,1997.9
892,185.6,10.8,1.324,144,1998.8
893,185.8,12.6,1.316,144,2000.6
894,186.0,12.4,1.28,144,2002.2
895,186.2,14.8,1.346,145,2003.8
896,186.2,18.0,1.45,145,2005.2
897,186.6,18.7,1.614,146,2006.9
898,186.8,18.9,1.556,146,2008.4
899,187.2,19.4,1.488,146,2009.6
900,187.6,20.9,1.364,146,2010.6
901,187.8,22.9,1.328,147,2011.8
902,188.0,23.6,1.178,147,2012.8
903,188.2,20.7,1.148,147,2014.1
904,188.4,17.9,1.212,147,2015.7
905,189.0,17.6,1.34,148,2017.3
906,189.4,18.0,1.528,148,2019.4
907,189.6,19.1,1.688,148,2021.2
908,189.8,15.7,1.77,148,2023.0
909,190.2,14.6,1.912,148,2025.2
910,190.6,14.3,1.972,148,2027.2
911,190.8,15.7,1.868,148,2028.8
912,191.0,17.6,1.84,148,2030.4
913,191.2,18.2,1.882,148,2032.4
914,191.4,18.9,1.592,148,2033.2
915,191.6,21.6,1.432,148,2034.4
916,192.0,25.0,1.338,148,2035.5
917,192.4,23.0,1.342,148,2037.1
918,192.8,27.1,1.292,148,2038.9
919,193.2,27.6,1.478,148,2040.6
920,193.6,29.0,1.53,148,2042.0
921,193.8,27.9,1.644,148,2043.7
922,194.4,25.6,1.518,149,2044.7
923,194.8,22.6,1.348,149,2045.6
924,195.2,22.5,1.236,149,2046.8
925,195.6,18.2,1.314,149,2048.6
926,195.8,15.9,1.376,149,2050.6
927,196.0,11.3,1.654,149,2053.0
928,196.2,10.9,1.752,149,2054.4
929,196.4,12.8,1.786,149,2055.7
930,196.4,14.2,1.752,149,2057.3
931,196.8,13.5,1.804,150,2059.6
932,197.2,13.3,1.702,150,2061.5
933,197.2,15.5,1.666,150,2062.7
934,197.6,15.7,1.704,150,2064.2
935,197.8,14.1,1.778,150,2066.2
936,198.0,15.8,1.62,150,2067.7
937,198.4,13.6,1.596,150,2069.4
938,198.6,13.4,1.674,150,2071.1
939,198.8,13.3,1.722,151,2072.8
940,199.0,11.7,1.662,150,2074.5
941,199.2,13.5,1.796,150,2076.7
942,199.4,18.6,1.744,150,2078.2
943,199.6,18.4,1.736,150,2079.7
944,200.0,20.9,1.566,150,2080.6
945,200.0,21.9,1.378,150,2081.4
946,200.6,23.2,1.164,149,2082.5
947,200.8,19.2,1.106,149,2083.7
948,201.2,17.2,1.062,149,2085.1
949,201.4,14.0,1.21,149,2086.7
950,201.8,13.7,1.418,149,2088.5
951,202.0,12.8,1.422,148,2089.6
952,202.0,14.7,1.712,148,2092.3
953,202.2,17.7,1.77,149,2093.9
954,202.6,16.9,1.858,149,2096.0
955,203.0,21.7,1.808,149,2097.6
956,203.6,21.7,1.82,149,2098.7
957,203.8,21.0,1.594,149,2100.2
958,204.2,21.8,1.56,149,2101.7
959,204.4,18.2,1.464,149,2103.3
960,204.6,17.5,1.482,149,2105.0
961,204.8,17.1,1.558,149,2106.5
962,205.2,17.0,1.488,149,2107.7
963,205.4,16.2,1.378,148,2108.6
964,205.6,15.0,1.368,148,2110.1
965,205.8,13.0,1.386,148,2111.9
966,206.2,11.3,1.48,148,2113.9
967,206.4,11.0,1.688,147,2116.1
968,206.6,8.1,1.976,147,2118.5
969,206.8,8.8,2.17,147,2121.0
970,207.0,12.0,2.176,147,2122.8
971,207.0,17.2,1.98,147,2123.8
972,207.2,19.1,1.818,147,2125.2
973,207.6,19.2,1.528,147,2126.1
974,208.0,24.4,1.28,147,2127.4
975,208.4,24.1,1.236,148,2129.0
976,208.6,29.4,1.33,148,2130.4
977,208.8,33.9,1.246,148,2131.4
978,209.2,33.6,1.178,148,2132.0
979,209.4,31.1,1.042,149,2132.6
980,209.6,33.6,0.926,149,2133.6
981,210.0,32.9,0.708,149,2134.0
982,210.4,34.3,0.716,149,2135.0
983,210.6,35.7,0.648,150,2135.2
984,211.0,33.1,0.726,150,2136.2
985,211.2,31.1,0.818,150,2137.7
986,211.6,29.4,0.904,151,2138.5
987,212.0,26.1,0.976,151,2139.9
988,212.2,23.3,0.992,151,2140.2
989,212.4,26.5,1.056,151,2141.5
990,212.6,26.2,0.916,152,2142.3
991,213.0,25.2,1.14,152,2144.2
992,213.2,23.0,1.172,152,2145.8
993,213.4,21.8,1.272,152,2146.6
994,213.8,20.8,1.194,152,2147.5
995,214.0,19.0,1.218,151,2148.4
996,214.2,18.1,0.926,151,2148.8
997,214.4,17.6,0.826,151,2149.9
998,214.6,12.2,0.93,151,2151.2
999,214.8,9.9,1.114,151,2153.1
1000,215.0,7.3,1.272,150,2154.7
1001,215.2,3.4,1.592,150,2156.8
1002,215.2,1.8,1.818,150,2159.0
1003,215.2,0.0,1.912,150,2160.8
1004,215.0,0.0,1.956,150,2162.8
1005,215.0,4.6,1.872,149,2164.1
1006,215.0,8.5,1.6,149,2164.8
1007,215.0,9.6,1.472,148,2166.3
1008,215.2,13.4,1.228,148,2166.9
1009,215.6,15.4,0.968,147,2167.7
1010,215.8,17.8,0.844,147,2168.3
1011,216.2,16.9,1.19,147,2170.7
1012,216.4,13.1,1.388,146,2173.3
1013,216.8,9.7,1.776,146,2175.8
1014,217.0,10.0,1.974,145,2177.6
1015,217.2,8.4,2.318,145,2179.9
1016,217.4,7.9,2.466,145,2183.1
1017,217.6,12.6,2.408,145,2185.3
1018,217.8,11.3,2.386,145,2187.7
1019,218.2,11.8,2.432,145,2189.7
1020,218.8,11.2,2.544,145,2192.6
1021,218.8,8.5,2.488,145,2195.5
1022,219.0,3.5,2.624,145,2198.4
1023,219.2,3.6,2.742,145,2201.4
1024,219.2,1.8,2.86,145,2204.0
1025,219.2,0.0,2.826,145,2206.7
1026,219.2,0.0,2.824,145,2209.6
1027,219.2,0.0,2.818,145,2212.5
1028,219.2,0.0,2.774,147,2215.3
1029,219.2,-1.7,2.742,147,2217.7
1030,219.2,-1.8,2.672,148,2220.1
1031,219.2,-1.8,2.438,148,2221.8
1032,219.0,-1.8,2.334,148,2224.2
1033,219.0,-9.7,2.216,148,2226.4
1034,219.0,-10.0,2.216,149,2228.8
1035,219.0,-9.8,2.176,148,2231.0
1036,218.0,-11.7,2.486,148,2234.2
1037,217.8,-11.3,2.378,148,2236.1
1038,217.8,0.0,2.45,148,2238.6
1039,217.6,7.6,2.394,147,2240.8
1040,217.8,14.4,2.122,147,2241.6
1041,218.0,16.7,1.692,147,2242.7
1042,218.4,21.7,1.538,147,2243.8
1043,218.8,31.5,1.214,146,2244.7
1044,219.2,32.4,1.0,146,2245.8
1045,219.6,32.5,1.056,146,2246.9
1046,219.8,34.0,1.056,146,2248.0
1047,220.0,33.6,1.002,146,2248.8
1048,220.4,30.2,0.994,146,2249.7
1049,220.8,30.8,0.926,146,2250.4
1050,221.0,28.9,0.884,146,2251.3
1051,221.4,31.7,0.936,146,2252.7
1052,221.8,33.5,1.02,146,2253.9
1053,222.0,34.4,1.124,146,2255.3
1054,222.4,34.1,1.15,146,2256.1
1055,222.6,35.7,1.19,146,2257.2
1056,223.0,36.2,0.938,146,2257.4
1057,223.2,36.9,0.968,145,2258.7
1058,223.6,36.6,0.85,145,2259.5
1059,223.8,39.8,0.678,145,2259.5
1060,224.2,37.5,0.714,145,2260.8
1061,224.6,39.5,0.804,145,2261.4
1062,224.8,36.2,0.664,145,2262.0
1063,225.2,35.4,0.682,145,2262.9
1064,225.4,31.9,0.788,145,2263.5
1065,225.8,30.0,0.802,145,2264.8
1066,226.2,25.7,0.892,145,2265.8
1067,226.4,24.2,0.958,145,2266.8
1068,226.8,20.2,0.98,145,2267.9
1069,227.0,20.1,1.196,145,2269.5
1070,227.4,20.1,1.33,145,2271.5
1071,227.8,18.2,1.574,145,2273.7
1072,228.0,19.7,1.776,145,2275.7
1073,228.4,21.9,1.784,145,2276.8
1074,228.6,24.6,1.668,145,2277.8
1075,228.8,28.2,1.48,145,2278.9
1076,229.0,27.0,1.178,145,2279.6
1077,229.4,27.7,0.98,145,2280.6
1078,229.8,26.7,0.82,145,2280.9
1079,230.0,25.9,0.844,145,2282.0
1080,230.4,26.3,0.814,146,2282.9
1081,230.6,22.2,0.898,146,2284.1
1082,231.0,19.0,0.956,146,2285.4
1083,231.2,20.1,1.278,146,2287.3
1084,231.4,16.0,1.314,147,2288.6
1085,231.8,17.3,1.47,147,2290.3
1086,231.8,13.8,1.464,147,2291.4
1087,232.2,13.9,1.516,147,2293.0
1088,232.2,13.0,1.362,147,2294.1
1089,232.6,15.3,1.414,148,2295.7
1090,232.6,17.1,1.422,149,2297.4
1091,232.8,15.6,1.454,149,2298.7
1092,233.0,19.2,1.31,149,2299.5
1093,233.4,20.8,1.34,149,2300.8
1094,233.6,24.3,1.256,148,2301.9
1095,233.8,24.6,1.162,148,2303.2
1096,234.2,24.9,1.16,148,2304.5
1097,234.4,22.9,1.2,148,2305.5
1098,234.8,25.5,1.094,148,2306.2
1099,235.0,25.2,1.064,148,2307.3
1100,235.4,24.9,1.116,148,2308.8
1101,235.6,21.1,1.098,147,2310.0
1102,235.8,21.0,1.142,147,2311.2
1103,236.2,19.9,1.182,147,2312.1
1104,236.4,18.4,1.25,148,2313.5
1105,236.6,18.4,1.068,148,2314.1
1106,236.6,20.1,1.174,148,2315.8
1107,237.0,17.9,1.102,148,2316.7
1108,237.2,19.8,1.236,148,2318.3
1109,237.4,19.1,1.228,147,2319.6
1110,237.6,21.3,1.342,147,2320.8
1111,238.0,19.3,1.27,147,2322.2
1112,238.2,19.4,1.326,146,2323.4
1113,238.6,21.4,1.256,146,2324.6
1114,238.8,22.0,1.172,146,2325.5
1115,239.0,21.5,1.258,146,2327.1
1116,239.2,21.0,1.29,146,2328.6
1117,239.6,19.6,1.226,146,2329.5
1118,239.8,22.2,1.246,145,2330.8
1119,240.0,23.5,1.29,145,2332.0
1120,240.4,25.3,1.244,146,2333.3
1121,240.6,30.1,1.234,146,2334.8
1122,240.6,29.7,1.078,146,2334.9
1123,241.0,30.0,0.912,145,2335.4
1124,241.4,31.9,0.922,145,2336.6
1125,241.6,32.0,0.808,144,2337.4
1126,242.0,35.0,0.658,144,2338.1
1127,242.4,35.3,0.876,144,2339.3
1128,242.8,31.2,0.976,143,2340.3
1129,243.0,32.8,0.984,143,2341.5
1130,243.4,32.6,1.046,143,2342.6
1131,243.8,32.3,1.174,143,2344.0
1132,244.2,32.0,1.162,143,2345.1
1133,244.4,34.4,1.204,143,2346.3
1134,245.0,33.5,1.214,143,2347.6
1135,245.4,33.0,1.18,143,2348.5
1136,245.8,31.3,1.168,143,2349.8
1137,246.2,32.1,1.162,143,2350.9
1138,246.6,28.5,1.13,144,2351.9
1139,246.8,26.8,1.042,144,2352.8
1140,247.2,25.3,1.148,145,2354.3
1141,247.4,24.2,1.104,145,2355.3
1142,247.8,24.6,1.202,145,2356.9
1143,248.0,23.2,1.226,146,2358.1
1144,248.4,25.0,1.384,146,2359.7
1145,248.8,25.9,1.478,147,2361.6
1146,249.2,26.4,1.438,147,2362.5
1147,249.4,26.0,1.416,148,2364.0
1148,249.8,25.8,1.31,148,2364.6
1149,250.0,30.2,1.132,149,2365.4
1150,250.2,31.0,0.874,149,2366.0
1151,250.4,27.5,0.846,149,2366.7
1152,250.8,30.1,0.896,149,2368.5
1153,251.0,27.7,1.024,149,2369.8
1154,251.6,26.3,1.11,149,2370.9
1155,252.0,26.7,1.19,149,2372.0
1156,252.2,25.9,1.334,149,2373.4
1157,252.6,25.4,1.23,150,2374.6
1158,252.8,23.8,1.14,150,2375.4
1159,253.0,22.1,1.148,151,2376.6
1160,253.4,23.6,1.2,151,2378.0
1161,253.6,21.1,1.17,151,2379.3
1162,253.8,22.9,1.23,151,2380.8
1163,254.2,24.7,1.276,151,2381.8
1164,254.4,24.0,1.234,151,2382.8
1165,254.6,24.3,1.12,151,2383.6
1166,254.8,24.2,1.156,151,2385.0
1167,255.2,24.8,1.036,152,2385.9
1168,255.6,24.4,1.066,152,2387.2
1169,255.8,23.1,1.028,152,2387.9
1170,256.0,24.1,1.018,152,2388.6
1171,256.2,24.3,0.994,152,2390.0
1172,256.4,20.5,1.058,152,2391.2
1173,256.8,20.0,1.066,152,2392.5
1174,257.0,19.4,1.22,152,2394.1
1175,257.2,24.8,1.268,152,2395.0
1176,257.4,27.8,1.148,152,2395.8
1177,257.6,28.7,1.282,152,2397.6
1178,258.0,32.9,1.292,152,2398.9
1179,258.4,35.2,1.082,151,2399.5
1180,258.8,34.8,1.098,151,2400.5
1181,259.2,34.8,1.114,151,2401.3
1182,259.4,40.2,0.782,151,2401.6
1183,259.8,40.5,0.698,150,2402.4
1184,260.2,38.1,0.674,150,2402.8
1185,260.6,35.9,0.762,150,2404.3
1186,260.8,35.2,0.8,150,2405.3
1187,261.2,32.2,1.022,150,2406.7
1188,261.6,31.1,1.032,150,2407.6
1189,262.0,26.9,1.136,149,2408.5
1190,262.2,26.2,1.138,149,2410.0
1191,262.4,26.0,1.04,149,2410.5
1192,262.8,23.0,0.976,149,2411.5
1193,263.0,17.2,1.028,149,2412.7
1194,263.2,19.3,1.094,149,2414.0
1195,263.4,17.1,1.0,149,2415.0
1196,263.6,15.0,1.114,149,2416.1
1197,263.8,14.3,1.286,149,2418.0
1198,263.8,13.4,1.244,148,2419.0
1199,264.2,12.0,1.27,149,2420.3
1200,264.4,14.2,1.448,149,2422.2
1201,264.6,15.6,1.568,149,2423.9
1202,264.8,17.1,1.582,149,2425.9
1203,265.0,16.5,1.75,149,2427.7
1204,265.4,17.7,1.78,149,2429.2
1205,266.0,18.1,1.728,149,2430.9
1206,266.2,17.9,1.834,150,2433.1
1207,266.6,15.1,1.866,150,2435.2
1208,266.8,12.7,1.846,150,2436.9
1209,267.0,16.2,1.934,151,2438.9
1210,267.2,12.8,2.064,151,2441.2
1211,267.4,12.3,1.894,152,2442.6
1212,268.0,11.7,1.806,152,2444.2
1213,268.0,11.1,1.834,152,2446.1
1214,268.2,4.7,1.882,152,2448.3
1215,268.4,5.5,1.932,152,2450.8
1216,268.6,3.3,2.252,151,2453.8
1217,268.6,0.0,2.57,151,2457.1
1218,268.6,-1.6,2.836,151,2460.3
1219,268.4,-3.4,3.022,150,2463.4
1220,268.4,-3.9,3.124,150,2466.5
1221,268.2,-1.8,2.99,150,2468.8
1222,268.2,2.1,2.716,150,2470.7
1223,268.2,1.7,2.504,150,2472.8
1224,268.2,5.6,2.18,150,2474.3
1225,268.6,13.2,1.936,150,2476.1
1226,268.6,16.5,1.888,150,2478.2
1227,268.8,17.6,1.752,150,2479.4
1228,269.2,21.8,1.554,150,2480.6
1229,269.6,23.2,1.386,150,2481.3
1230,269.8,30.5,1.278,150,2482.5
1231,270.2,28.5,1.188,150,2484.2
1232,270.6,28.3,1.178,150,2485.3
1233,271.0,27.4,1.182,150,2486.5
1234,271.2,27.2,1.23,150,2487.4
1235,271.6,28.2,1.102,150,2488.0
1236,271.8,27.1,1.06,149,2489.5
1237,272.0,26.6,1.03,149,2490.5
1238,272.2,24.1,1.01,150,2491.5
1239,272.6,24.8,1.088,150,2492.8
1240,272.8,23.3,1.07,150,2493.4
1241,273.2,21.8,1.154,150,2495.2
1242,273.4,20.5,1.074,149,2495.8
1243,273.6,19.2,1.152,149,2497.3
1244,274.0,18.2,1.172,149,2498.7
1245,274.2,19.7,1.272,149,2499.8
1246,274.4,19.9,1.254,148,2501.5
1247,274.6,20.0,1.484,148,2503.3
1248,274.8,18.7,1.42,148,2504.4
1249,275.2,18.5,1.334,147,2505.4
1250,275.6,21.2,1.426,147,2506.9
1251,275.8,23.6,1.356,146,2508.3
1252,276.0,23.0,1.232,146,2509.4
1253,276.2,19.8,1.238,146,2510.6
1254,276.4,18.5,1.204,146,2511.4
1255,276.8,18.5,1.186,146,2512.8
1256,277.0,17.8,1.034,144,2513.4
1257,277.2,17.9,1.082,144,2514.8
1258,277.4,19.8,1.182,145,2516.5
1259,277.6,20.5,1.262,146,2517.7
1260,277.8,19.9,1.262,146,2519.1
1261,278.0,21.3,1.444,147,2520.7
1262,278.4,21.5,1.306,147,2521.4
1263,278.6,22.5,1.202,148,2522.5
1264,279.0,23.7,1.164,148,2523.5
1265,279.2,25.6,1.11,149,2524.7
1266,279.6,23.5,1.09,148,2526.1
1267,279.8,23.7,1.258,147,2527.6
1268,280.2,21.8,1.344,146,2529.2
1269,280.4,25.0,1.37,146,2530.4
1270,280.8,25.9,1.384,145,2531.6
1271,281.0,26.4,1.302,145,2532.6
1272,281.2,28.3,1.192,144,2533.6
1273,281.4,29.7,1.006,144,2534.3
1274,281.8,34.0,0.938,144,2535.1
1275,282.2,36.4,0.91,144,2536.1
1276,282.4,35.3,0.976,144,2537.5
1277,282.8,39.0,0.93,144,2538.3
1278,283.2,39.7,1.012,144,2539.3
1279,283.6,40.3,0.998,143,2540.1
1280,284.0,38.6,0.966,143,2541.0
1281,284.6,42.6,0.902,145,2542.0
1282,284.8,40.6,1.026,146,2543.4
1283,285.2,39.8,0.91,145,2543.9
1284,285.4,34.9,0.856,145,2544.3
1285,286.0,35.7,0.9,145,2545.5
1286,286.2,34.4,0.898,144,2546.5
1287,286.6,35.8,0.794,145,2547.4
1288,286.8,32.1,0.898,145,2548.4
1289,287.2,31.6,1.01,145,2549.4
1290,287.4,32.5,1.096,145,2550.9
1291,287.8,33.9,1.018,146,2551.6
1292,288.2,30.4,1.024,147,2552.5
1293,288.4,30.4,1.018,147,2553.4
1294,288.6,30.7,1.016,147,2554.5
1295,289.0,31.7,0.794,147,2554.9
1296,289.4,29.9,0.864,148,2555.9
1297,289.6,29.6,0.814,148,2556.6
1298,289.8,34.1,0.886,148,2557.9
1299,290.0,30.7,0.884,148,2558.9
1300,290.4,30.0,0.974,148,2559.8
1301,290.6,27.4,1.026,148,2561.1
1302,291.0,27.1,1.15,149,2562.3
1303,291.4,34.9,1.08,149,2563.3
1304,291.8,35.4,0.906,149,2563.4
1305,291.8,36.9,0.946,149,2564.5
1306,292.2,36.8,0.904,149,2565.6
1307,292.4,38.8,0.916,149,2566.9
1308,292.8,39.5,0.842,149,2567.5
1309,293.2,37.3,0.84,149,2567.6
1310,293.4,34.0,0.65,149,2567.8
1311,293.8,36.3,0.722,149,2569.2
1312,294.2,38.7,0.648,149,2570.1
1313,294.6,41.9,0.776,149,2571.4
1314,295.0,37.9,0.912,148,2572.2
1315,295.2,34.6,1.03,148,2572.9
1316,295.4,32.4,0.964,148,2574.0
1317,295.8,32.1,1.082,148,2575.5
1318,296.2,33.1,0.906,148,2575.9
1319,296.4,33.6,0.914,148,2576.7
1320,296.8,32.5,0.894,148,2577.4
1321,297.0,35.8,0.916,148,2578.6
1322,297.2,37.2,0.828,148,2579.7
1323,297.6,37.2,0.962,148,2580.7
1324,297.8,35.1,0.858,148,2581.0
1325,298.2,35.1,0.938,148,2582.1
1326,298.6,35.3,0.932,149,2583.2
1327,299.0,38.1,0.878,149,2584.1
